Category,Title,Image URL,Article URL,Content,News Provider
sports,Hall of Famer Brian Urlacher reiterates stance on transgender athletes in sports: 'Common sense',https://static.foxnews.com/foxnews.com/content/uploads/2018/09/060214-SW-Brian-Urlacher-PI.vresize-af14a05915bdf410VgnVCM100000d7c1a8c0____.jpg,https://www.foxnews.com/sports/hall-famer-brian-urlacher-reiterates-stance-transgender-athletes-sports-common-sense,"Pro Football Hall of Famer Brian Urlacher recently spoke against transgender athletes in sports and reiterated his stance Wednesday.
Earlier this month, Urlacher appeared on the ""Global View"" podcast and wondered why it is even a debate. On Wednesday's edition of ""America Reports,"" he said it is ""common sense.""
""Athletically, it's just not fair. You know, men are meant to play with men,"" Urlacher said. ""That's why there's the NBA and the WNBA or LPGA and PGA Tour. They're different. I just don't understand how people think it's OK for a male to participate in a woman's sport.
""There are just so many biological differences. You have the guy that was swimming with the women there from Penn a couple years ago with Riley Gaines and some of her teammates, and you saw how he was with the men compared to with the women. It's just not fair. It's pretty obvious to most people.""
Urlacher also questioned why other girls and women are not speaking out but pointed out that doing so has hurt them.
""You see these girls stand up, and it's really hurting themselves when they stand up because they're not competing because they don't want to compete against a man. So, they're stepping down from their competitions,"" he added.
""And it's kind of funny coming from people who push women's rights, and they want to fight for women's rights, but they don't wanna fight for women's rights in sports. They want men to come in there and dominate the sports against the women. It's just, it's not fair. It's common sense. I think we've seen President Trump talk about it since he's been elected. It's pretty much common sense just to not have men in women's sports.
""It's just not fair. You know, I saw a track athlete in South Carolina a couple of years ago doing the same thing, just winning every event. There's biological differences. Men should not be competing against women. It's not fair. It's dangerous. You saw the volleyball player, the man spiking the ball, hitting the woman in the face.
""It's … not fair and it can be really dangerous. It's funny what Aaron [Rodgers] said. You don't see women try competing against men in our sports. You don't see them trying to play football. You don't see them try and do things that they wouldn't be as good at or could get hurt at.""
Illinois, where Urlacher spent his NFL career, has become a hotbed of controversy over the issue of trans athlete inclusion in recent days after a biological male competed in a seventh-grade track meet against biological females at the Naper Prairie Conference Meet.
Several other states have defied President Donald Trump's executive order on the issue, resulting in Maine temporarily losing federal funding.
Follow Fox News Digital's sports coverage on X, and subscribe to the Fox News Sports Huddle newsletter.",
sports,YouTube hires former Disney veteran to oversee sports and media,https://www.reuters.com/resizer/v2/TXFQKUFNXZKDTCNBLSIDHKPULI.jpg?auth=2536948c52fc9f6c62bff16cdfd574f2e370d1753c3ef3cbfffd84c5351d8b83&height=1005&width=1920&quality=80&smart=true,https://www.reuters.com/business/youtube-hires-former-disney-veteran-oversee-sports-media-2025-05-22,"May 22 (Reuters) - Walt Disney (DIS.N), opens new tab seeks to stop Alphabet's (GOOGL.O), opens new tab YouTube, which announced on Thursday that it has appointed long-time executive Justin Connolly as its global head of media and sports.
Disney filed a lawsuit against YouTube in a state court in Los Angeles late Wednesday to stop the appointment, alleging breach of contract, unfair competition and interference with a contractual relationship.
Disney claimed that YouTube is and has been aware of Connolly's employment agreement, which required him to work for Disney through at least March 1, 2027. He signed a new three-year contract in November 2024 that gave him a one-time right to terminate it until March 2027.
It seeks a preliminary and permanent injunction to prevent Connolly from further breaching the contract.
YouTube did not immediately respond to a Reuters request for comment.
Connolly will manage the platform's relationships with major media companies as well as take charge of the company's growing live-sports portfolio, according to a source familiar with the matter.
The popular video sharing platform has been aggressively pursuing live sports for the past few years, alongside competitors such as Netflix and Amazon, in a bid to take advantage of its massive user base and large sports audience.
YouTube inked a $14 billion NFL streaming deal in 2022, which enables it to stream big football matches, while Amazon and other media firms also rushed to secure big sports streaming deals.
The platform has also expanded beyond traditional video sharing and into live TV, music and podcasts, and generates billions in advertising revenue from its vast content reserves.
Connolly spent over two decades at ESPN and Disney and exited his role as head of platform distribution earlier this week as Disney gears up to launch its ESPN sports streaming platform.",
sports,Esports Insights from GGBET UA Discussion Panel at SBC Summit Ukraine,https://www.reuters.com/resizer/v2/https%3A%2F%2Fpress-release-generator-production.s3.us-west-1.amazonaws.com%2F8od448z0dbf6yy1kh5v4m9xovq9p?auth=fbe8335feab22347848f90b57385a939815446f20e3d46733779990c66190cdf&height=1005&width=1920&quality=80&smart=true,https://www.reuters.com/press-releases/esports-insights-from-ggbet-ua-discussion-panel-at-sbc-summit-ukraine-2025-05-21,"KYIV, Ukraine, May 21, 2025 (EZ Newswire) -- On May 15, 2025, licensed bookmaker GGBET UA, opens new tab headed to Kyiv's UNIT.City, opens new tab to hold an exciting panel discussion with leading esports market experts to debunk persistent stereotypes about esports held by the broader public. This discussion was a key topic at the third SBC Summit Ukraine 2025, opens new tab All-Ukrainian sports marketing conference. GGBET UA also presented a museum exhibition to visitors, featuring unique trophies won by Ukrainian esports teams, as well as important facts about the history of esports' development within Ukraine.
SBC Summit Ukraine is the third all-Ukrainian sports marketing conference and brings together sports and business to create new projects. GGBET UA is once again a premium sponsor of the event. The Ukraine in esports: facts and fakes panel discussion was the first forum for professional dialog involving experts from this industry in the history of SBC Summit Ukraine. They discussed three common assumptions many people have about esports: that 'esports is not a serious industry,' 'esports in Ukraine can never be as popular as traditional sports,' and 'it's easier to succeed in esports than in traditional sports.'
During the discussion, the speakers shared interesting facts and insights about their niche. Yevhen Zolotarov, CEO of Ukraine's most successful club, NAVI, said that esports clubs currently have balanced business models and more formats for monetization than traditional sports (e.g., digital items), which creates additional possibilities for partners and sponsors. Vitalii ""v1lat"" Volachai, legendary commentator and co-founder of Maincast, shared his opinion that NAVI's match in the final of the CS2 World Championship in 2024 was one of the top three most-watched sports events, behind two football matches featuring Shakhtar and Dinamo. Viktor Proniakin, head of product at Esports Charts' analytics service highlighted the fact that when it comes to qualifier matches, esports is already beating traditional sports — an average event could draw in 30-50 thousand views from a Ukrainian-language audience.
Andriy Hryshchenko, Executive Director of the Ukrainian Esports Federation, spoke about an important topic: socializing and reintegrating soldiers through esports. The federation already dedicates time to working with veterans and soldiers in active service and is developing ideas offered by soldiers and finding great potential in them.
'We have collected assumptions about esports that are widely held, but controversial. This enabled us to facilitate a lively and open discussion. For a long time, esports has had its fans, its system of tournaments, its structure and partnerships, and disciplines such as CS2 and Dota 2, which are now included in the top 10 sports on GGBET UA. This industry unites generations, and we are delighted that we could demonstrate its true scale to SBC Summit Ukraine participants,' stated Sergii Mishchenko, CEO of GGBET UA.
GGBET UA also presented a museum of esports, at which visitors could check out original trophies won by Ukrainian teams from global tournaments, find out about the history of Ukraine's esports scene, and be persuaded that esports is an important component of modern sporting culture.
SBC Summit Ukraine 2025 also saw a raffle held of two CS:GO record books — an exclusive publication detailing world records in this cult game created by GGBET in collaboration with global publishers Dot Esports.
About GG.BET
GG.BET is an international betting brand with a presence in the United Kingdom, Ukraine, and other countries across Europe and Asia. The company actively supports the development of sports and esports by sponsoring international tournaments, funding streams, and creating unique content with renowned experts, casters, and influencers. Its leading online platform, specializing in esports betting, traditional sports betting, and casino gaming, is designed to provide secure, engaging, and diverse opportunities for its users.GG.BET's achievements have been recognized by industry leaders. The brand was named Esports Operator of the Year at the EGR Global Operator Awards 2024, while GGBET UA was honored with the Operator of the Year for Central and Eastern Europe award at the EGR Global Europe Awards 2025. For more information, visit gg.bet.
Media Contact
Press Officepr@gg.bet
###
SOURCE: GG.BET
Copyright 2025 EZ Newswire
See release on EZ Newswire",
sports,Dallas Wings season opener draws excited fans as Paige Bueckers makes WNBA debut,https://assets3.cbsnewsstatic.com/hub/i/r/2025/05/17/875e876f-9985-4cd1-ab65-b1c816141b9a/thumbnail/1200x630/983bb21c9e64b6334de4618587c2e71d/gettyimages-2214867131.jpg?v=6df9366690ed146f169dd0670c453f91,https://www.cbsnews.com/texas/news/dallas-wings-paige-bueckers-wnba-debut-season-opener,"A line of fans waited more than an hour and a half outside College Park Center in Arlington on Friday, eager to watch the Dallas Wings kick off their season.
""Just excited. This is actually our first WNBA game,"" said fan Anna Williams. ""This is the only home team we pay attention to besides the Dallas Stars. I have learned the whole roster and everything.""
Paige Bueckers boosts Wings' profile
ARLINGTON, TEXAS - MAY 16: Paige Bueckers #5 of the Dallas Wings attempts a free-throw against the Minnesota Lynx during the second half at College Park Center on May 16, 2025 in Arlington, Texas. NOTE TO USER: User expressly acknowledges and agrees that, by downloading and/or using this photograph, user is consenting to the terms and conditions of the Getty Images License Agreement.
Ron Jenkins / Getty Images
Much of the excitement centered on the Wings' new star player, Paige Bueckers, the No. 1 overall draft pick who joined the team in April. The addition of Bueckers has put the franchise in the spotlight more than ever in its 10-year history, said Wings Chief Operating Officer Lauryn Turner.
""I think one of the most amazing stats is we sold merchandise in all 50 states and 23 countries,"" Turner said. ""It's such an exciting time for all women in sports, but especially in women's basketball.""
Fan travels from Boston for game
Among those who traveled long distances to see Bueckers play was Coral Sequin, who flew from Boston to Dallas just for the game.
""I came in from Boston yesterday at 10 a.m. to come see this game,"" Sequin said. She even purchased a cowboy hat personalized with Bueckers' initials and jersey number.
Sequin shared her thoughts on whether the WNBA is experiencing a resurgence, saying that people are starting to see women's sports as simply sports, deserving of the same attention and recognition.
""I think people are realizing now women's sports — it's just sports, too,"" Sequin said. ""It's not women's sports, it's sports, and it deserves the attention.""
Young fan finds inspiration in game
For 8-year-old Lilly, Friday's matchup was her first WNBA game. Her father said he hoped the experience would inspire her to pursue her passions.
""It means a lot. It gives her something to look forward to, someone to look up to,"" he said. ""It gives them a reason to try to get further in life, doing the sports they love as well.""
Though the Wings lost 99-84 to the Minnesota Lynx, fans said the sold-out game was a promising sign for the team and its future.",
sports,Chip Ganassi: Team Penske needs to be held to 'higher standard to protect the sport',https://statics.foxsports.com/www.foxsports.com/content/uploads/2025/05/penkse1.jpg,https://www.foxnews.com/sports/chip-ganassi-penske-penalties,"On Sunday, during the second day of qualifying for the 109th running of ""The Greatest Spectacle in Racing,"" it was discovered that the cars of Team Penske's Josef Newgarden and Will Power had an illegally modified part.
They were disqualified from making a four-lap run, and INDYCAR a day later hammered the team: Newgarden, the two-time defending race winner, was dropped to 32nd in the field and Power was moved to last for this weekend's Indy 500.
Chip Ganassi, the CEO of Chip Ganassi Racing, was one of many who complained to INDYCAR inspectors and Penske executives that the cars were illegal on Sunday. The next day, he remained disappointed in the drama that is now overshadowing the biggest race in the world, one that is sold out for the first time since 2016.
""I think all teams have a certain responsibility to uphold the integrity of the sport, in any series, and no team more than team Penske,"" Ganassi said on an episode of ""Kevin Harvick's Happy Hour"" set to be released Thursday.
""They've had so much success over the years, and it's a team that everybody has heard of, and they have success around the world in a lot of different series, so they need to be held to a higher standard to protect the sport, especially with the investment that Roger Penske has at the Indianapolis Motor Speedway and in the INDYCAR Series and his business, for that matter,"" Ganassi added.
Newgarden is attempting to become the first driver to win the Indy 500 in three consecutive years, but no driver has won after starting on the last row. Power, meanwhile, is in a contract year and Team Penske has maintained it wouldn't begin discussions on an extension until after the 500. Asked last week about Power's future with the team, Cindric told AP: ""Well, if he wins the 500, that would make for a much easier conversation.""
Now, Newgarden and Power are in deep holes despite having nothing to do with the situation.
""They have a responsibility to protect the sport — we all do,"" Ganassi told Harvick. ""Everyone that's in it needs to protect the sport, and it's certainly a problem when the pursuit of winning compromises the integrity and sportsmanship. That's what you have.""
The Associated Press contributed to this story.
Want great stories delivered right to your inbox? Create or log in to your FOX Sports account, follow leagues, teams and players to receive a personalized newsletter daily!
BEST OF FOX SPORTS' INDY 500 COVERAGE:",
sports,"‘He failed and we won,' – Watching Ruben Amorim's Europa League final in the city he left for Man Utd",https://static01.nyt.com/athletic/uploads/wp/2025/05/22082517/IMG_8437-scaled-e1747917511964.jpg?width=1200&height=630&fit=cover,https://www.nytimes.com/athletic/6373907/2025/05/22/ruben-amorim-watching-europa-league-final-in-lisbon-tottenham-manchester-united,"The restaurant A Tasquinha do Lagarto in Lisbon's city centre has an unassuming entrance. But step inside and it is a hidden treasure trove.
A glass cabinet to the right contains footballs signed by Lionel Messi, Cristiano Ronaldo and Bruno Fernandes.
A Sporting CP shirt with Ronaldo's signature adorns the wall, hung among signed cycling and rugby jerseys.
Advertisement
And just opposite the cashier is a caricature of each member of the 2023-24 Primeira Liga-winning Sporting squad. On the bottom row, in the centre, a face with an infectious smile: their former head coach Ruben Amorim.
On a night when Amorim, now head coach of Manchester United, is 900km away in Bilbao for the Europa League final, every table in the restaurant is reserved for Sporting and Benfica fans, gathered to watch as United take on Tottenham Hotspur.
The Athletic takes a seat alongside them, as the local hero faces one of the hardest nights of his football life.
When Amorim left Sporting for United in November, 23-year-old Joao Rodrigues was 'heartbroken'.
'It was the most painful feeling in my life — worse than when I broke up with my first girlfriend,' he tells The Athletic, minutes before the final starts. The dagger to the heart was Amorim leaving mid-season, despite having said he would stay until the end.
The fans The Athletic spoke to were sad that Amorim left, perhaps bitter for a few days, but also grateful. They loved Amorim and still do. He was the 'greatest manager in Sporting's history' who 'changed the club's status', according to Rodrigues. Despite the perceived betrayal, he says will always root for the Portuguese head coach, hence he is supporting United in the final.
Sporting and Benfica supporters are too caught up in their own rivalry to be truly invested in United's defining game of the season — Sporting won the league last Sunday with new coach Rui Borges and will face Benfica in the final of the Taca de Portugal this Sunday — but the fans in the restaurant are drawn to United given Amorim is in charge, and by the club's Portuguese link, including Ronaldo, Jose Mourinho, Fernandes, Nani and Diogo Dalot.
Although Amorim has not yet managed Benfica, it was his boyhood club and he played for them for six seasons. Benfica fans Goncalo Silva and Pedro Almeida were happy when Amorim left Sporting, as they felt it would benefit their team, and it seems they would not mind if United lost the final as Benfica fans still dream Amorim will come back to manage his boyhood club one day.
The thought of that is 'our nightmare,' chips in Joao Caetano Costa, another Sporting fan. 'A tough pill to swallow!' says his colleague Francisco Rodrigues, as they enjoy after-work drinks.
Fernando Santos, the 2016 European Championship-winning manager with Portugal, and Fulham head coach Marco Silva sometimes pop in to A Tasquinha Do Lagarto for lunch. The restaurant's co-owner, Ricardo Rodrigues, has become used to famous patrons and once took a call here from the United captain. His view of the final is that Amorim 'has a lucky star'.
Advertisement
'He wins against all odds,' he says. 'I think he's going to win because Tottenham don't win any titles. It's a historic fact.'
At the beginning of the first half, Rodrigues weaves in and out of tables taking orders. Soon, local dishes of cod and octopus are served. The atmosphere is far from tense, a convivial evening among friends who are curious about their former head coach's fortunes. An eerie silence, however, cuts through the chatter when Brennan Johnson puts Spurs 1-0 up with a scrappy goal in the 42nd minute.
At half-time, Rodrigues puffs his cheeks before quickly returning to the kitchen. Another fan says: 'It's tough but you have to still believe'.
Leny Yoro's chance in the 57th minute momentarily distracts customers from their steak, eggs, rice and chips while there are jeers in the 62nd minute when Spurs fail to make the most of their counter-attack.
'Eeeesh,' is the reaction to Rasmund Hojlund's header being acrobatically cleared off the line by Micky van de Ven. Another Sporting fan, Joao Costa, puts his head in his hands as Alejandro Garnacho's shot is parried wide.
'Manchester United don't have a striker,' says Costa.
With seven minutes to go, the boys tuck into their desserts, a traditional Portuguese sponge cake, fuelling themselves for extra time.
Heads drop as Yoro's shot goes way over the bar. United are pressing but cannot find a way through. Vicario saves Luke Shaw's header in the 96th minute and time is running out. The final whistle blows.
Many of those present are sad and disappointed for Amorim and United. 'Maybe he'll come here!' says Silva, the Benfica fan. Rodrigues believes the club will give Amorim more time — patience is required, just like when he first started at Sporting.
Miguel Pinheiro, another Sporting fan, is less empathetic. 'It's quite funny, in a sarcastic way, to see Ruben losing. It's good to see his losing face.'
Asked if he is bitter that Amorim left Sporting, Pinheiro replies: 'There is a soft bitterness. Even when people leave, you can still win titles (referring to Sporting's league triumph this year).
'He (Amorim) went to do something he wanted to do. He failed and we won. Funny days, right? I'm sorry to say, if it were my decision, I would sack him immediately. I'm only being rational.'
There is a magnetic pull from Portugal to United, and Amorim's move to Manchester strengthened that connection. His fans before he made that journey are as intrigued as anyone to see what his future holds.",
technology,Firsthand Technology Value Fund: Q1 Earnings Snapshot,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/RUGLRTKULZB6XPESJMXXJVLTDI.jpeg&w=1440,https://www.washingtonpost.com/business/2025/05/16/earns-firsthand-technology-value-fund/c8e33cba-323d-11f0-8498-1f8214bba2d2_story.html,"SAN JOSE, Calif. — SAN JOSE, Calif. — Firsthand Technology Value Fund Inc. (SVVC) on Thursday reported a loss of $224,000 in its first quarter.
The San Jose, California-based company said it had a loss of 3 cents per share. Losses, adjusted for investment costs, were 2 cents per share.
The technology investment fund posted revenue of $6,000 in the period.",
technology,"Bipartisan Senate bill targets border human, drug trafficking with innovative technology",https://static.foxnews.com/foxnews.com/content/uploads/2024/12/masto-fox-news.jpg,https://www.foxnews.com/politics/bipartisan-senate-bill-targets-border-human-drug-trafficking-innovative-technology,"FIRST ON FOX: Democrat Sen. Catherine Cortez Masto and Republican Sen. Bill Cassidy are reaching across the aisle to roll out a measure that would quickly deliver new and effective technologies to strengthen law enforcement's ability to combat human and drug trafficking at the border, Fox News Digital has learned.
Cortez Masto, D-Nev., and Cassidy, R-La., are working together to introduce the ""Emerging Innovative Border Technologies Act,"" which would make innovation teams at U.S. Customs and Border Protection (CBP) permanent. Innovation teams were first created at the agency in 2018.
The bill would authorize the CBP commissioner to maintain one or more innovation teams to research and adapt commercial technologies to assist in border security operations and urgent mission needs.
It also would require the Department of Homeland Security to submit a plan to Congress that assesses the performance parameters and security impacts of potential technologies, as well as the deactivation of former CBP technology.
""Technology continues to improve our everyday lives, and it's just common sense that we look for ways innovative technologies can help keep our border communities secure,"" Cortez Maso told Fox News Digital. ""I am committed to helping CBP continue developing the tools they need to improve border security operations.""
""President Trump secured the southern border in his first 30 days,"" Cassidy told Fox News Digital. ""Let's secure the border forever by using new technology.""
He added, ""Let's stop fentanyl from flowing into our country.""
The senators told Fox News Digital that investments in border security technology will ""strengthen CBP's detection and response time to cases of trafficking and illicit border crossings in remote areas.""
The legislation would make innovation teams a more permanent and long-lasting part of Customs and Border operations.
A Cortez Masto aide told Fox News Digital that the senator has been working to crack down on cross-border crime since she was attorney general of Nevada. The aide highlighted Cortez Masto's work with Republicans in the state, along with Mexican officials, to combat the rise of methamphetamine manufacturing and cross-border drug trafficking.
In the Senate, she has authored legislation to combat drug trafficking online, which was signed into law, and passed legislation to eliminate illegal fentanyl supply chains. Cortez Masto has also introduced a bill that would crack down on the deadly fentanyl additive xylazine.
Meanwhile, a similar version of the ""Emerging Innovative Border Technologies Act"" was introduced in the House of Representatives by Rep. Lou Correa, D-Calif., and Rep. Morgan Luttrell, R-Texas.
Apprehensions at the U.S.-Mexico border have plummeted 93% under President Donald Trump's administration, according to new data from CBP released Monday.
CBP says it averaged 279 apprehensions per day at the southern border in April, compared to 4,297 apprehensions in April 2024. The total apprehensions for April landed at 8,383, compared to April 2024's 129,000.
CBP officials also noted that just five illegal immigrants were temporarily released into the U.S. during April, compared to 68,000 during the same month in 2024.",
technology,"Exclusive: Citi to cut up to 200 tech contractor roles in China, sources say",https://www.reuters.com/resizer/v2/N2YK6PFF6FIQNOIJNOS5RA2RPA.jpg?auth=17a0c87f96e2c5d73fa1daf1a19e4aa38460a626a8a5ea261ba052b651f991fe&height=1005&width=1920&quality=80&smart=true,https://www.reuters.com/business/finance/citi-cut-up-200-tech-contractor-roles-china-sources-say-2025-05-16,"HONG KONG, May 16 (Reuters) - Citigroup (C.N), opens new tab is cutting up to 200 information technology (IT) contractor roles in China, two people familiar with the matter said, as the bank looks to hire its own staff globally for such operations to improve risk management and data governance.
Last July, U.S. bank regulators fined Citi $136 million for making ""insufficient progress"" fixing data management issues and the IT revamp underscores Citi's efforts to meet regulatory demands.
Around 100 IT staff in China were informed this week that their contracts will not be renewed, and another 100 are likely to receive their termination notices soon, said the people, who declined to be named due to sensitivity of the matter. The job cuts have not been reported previously.
The staff are employed by Citigroup Services and Technology China, a wholly-owned China unit Citi established in 2002, which has around 3,000 employees in total, according to the sources.
It was not immediately clear how many of those employees are contractors.
The unit supports the bank's global businesses - including investment and consumer banking - in 20 countries and regions including New York, London and Hong Kong, its website shows.
Citi's head of technology Tim Ryan told staff earlier this year that the bank aimed to reduce the share of external contractors in IT to 20% from the current 50%, according to an internal presentation to employees seen by Reuters.
At the same time, the Wall Street bank planned to hire more staff, aiming to raise technology headcount to 50,000 from 48,000 in 2024, the presentation showed.
In China, Citi is offering most of the affected contractors a severance package based on their years of service, the sources said.
""As part of the regular business operations of Citigroup Services and Technology (China) Limited (CSTC), we review our HR strategy on an ongoing basis, including decisions about renewing (fixed term) employment contracts,"" said Citi in a statement.
""When decisions are made on non-renewal of fixed term contracts, this will be done in compliance with applicable laws, regulations and procedures. We are committed to supporting impacted employees.""
Besides its IT operations, Citi has banking business in China and is in the process of setting up a securities unit there.
The cutting of IT contractor jobs in China has no impact on Citi's business strategy and commitment to both local and global clients in that market, said a spokesperson for the bank in Hong Kong.
Other global financial firms have also taken steps to reduce their dependence on China as an IT and service outsourcing destination, as costs rise, and geopolitical uncertainties and new regulations weigh.
Reuters reported in October 2024 that asset manager Fidelity International cut around 500 jobs at one of its technology and operations centres in northeastern Chinese city of Dalian.",
technology,Proposed bills would help protect social workers across New York state,https://assets2.cbsnewsstatic.com/hub/i/r/2025/05/16/7abfc0c6-7b5e-4596-bce9-af70f4c2ce7f/thumbnail/1200x630/df61817d204a9176e46f1b2780858f4f/aiello-6p-pkg-child-cas-wcbsdwoy-hi-res-still.jpg?v=6df9366690ed146f169dd0670c453f91,https://www.cbsnews.com/newyork/news/new-york-state-bill-social-worker-protect,"New technology, change to NYS law could help protect social workers in the field
New technology, change to NYS law could help protect social workers in the field
New technology, change to NYS law could help protect social workers in the field
New technology and a change to New York state law could help protect social workers who visit clients in the field.
The proposals come one year after the tragic death of a child protective services worker in Westchester County. Maria Coto was brutally beaten after mistakenly knocking on the door of the wrong home in Peekskill. She died from her injuries five weeks later.
Hasseem Jenkins is charged with murder in connection to her death and has pleaded not guilty.
""New York state has the opportunity to be a leader on this issue""
Sen. Peter Harckham and Assemblymember Dana Levenberg are pushing Albany to take action.
""It is one of the 20 most dangerous jobs in America,"" Harckham said.
Their bills would increase penalties for attacking CPS workers doing their jobs and mandate counties provide portable panic alarms to social workers who visit clients in the field.
""Equipping social workers with panic buttons will give them another quicker way of getting help in case it's needed,"" Levenberg said.
Union members say they will lobby lawmakers to pass the bills before the legislative session ends in June.
""Safety is a concern everywhere. New York state has the opportunity to be a leader on this issue,"" said Hattie Adams, Department of Social Services union president.
Christine Leoce, who worked with Coto, was among the colleagues and lawmakers who gathered Friday to advocate for change.
""I still remember the police officer's voice and his chilling words when I asked if Maria was gonna be OK, and he said to me, 'I'm sorry, it's really not good,'"" Leoce said.
Westchester County doesn't need a mandate from the state to go ahead and buy the portable panic alarms, and we've learned the county has been studying the technology and soon will announce a plan to provide them to DSS staff.",
technology,'It was the best technology of the 80's': Former FAA official calls for technology overhaul,https://a57.foxnews.com/cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/248054f5-eea7-4b8d-ac85-fd568b63f740/0f0f3fbe-d581-418d-a69f-cba843ed5ce1/1280x720/match/1024/512/image.jpg?ve=1&tl=1,https://www.foxnews.com/video/6373021721112,All times eastern Fox Report with Jon Scott FOX News Radio Live Channel Coverage WATCH LIVE: FBI zeroes in after deadly terror attack at fertility center on US soil,
technology,SolarMax Technology: Q1 Earnings Snapshot,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/RUGLRTKULZB6XPESJMXXJVLTDI.jpeg&w=1440,https://www.washingtonpost.com/business/2025/05/16/earns-solarmax-technology/23f74480-3292-11f0-8498-1f8214bba2d2_story.html,"RIVERSIDE, Calif. — RIVERSIDE, Calif. — SolarMax Technology, Inc. (SMXT) on Friday reported a loss of $1.3 million in its first quarter.
On a per-share basis, the Riverside, California-based company said it had a loss of 3 cents.
The solar and renewable energy company posted revenue of $6.9 million in the period.",
